coef 4
-13.6492076687 4.47249489477 -0.648531500588 1.00508578883
-11.7770483671 3.80867469991 -0.464755522251 0.805970604608
-8.26619615161 2.65922048539 -0.467162236722 0.684465258322
-3.88576804298 1.20291988782 -0.201727072497 0.321418789576
coef 5
-4.10870916383 14.5435070049 -0.0237872167003 1.04148458907
-4.34557410092 13.2260007625 -0.0505775399547 1.04786892835
-3.02921642669 9.47967940636 -0.0255496685307 0.73961261201
-2.43568258085 5.45508644475 -0.0428255444417 0.54548555217
-1.05904411075 2.18286060437 -0.015965263936 0.23150527771
coef 6
-9.98987114005 5.75104320728 -0.203361142977 1.2797496454
-9.0881925762 5.21730938463 -0.168699949349 1.12217804255
-7.65751454288 4.48953026585 -0.169312093081 1.01238401591
-5.15246914011 3.06792122304 -0.110692433408 0.671756096776
-3.13981698125 2.01054589994 -0.0893939874168 0.471697111647
-1.28037493374 0.876578929774 -0.0363599791812 0.195285480471
coef 7
-20.3241896393 7.50025274559 -0.0925684548913 1.90794419639
-19.271644653 7.20831756624 -0.0935785997935 1.87184076462
-15.8255430056 5.98498321626 -0.0770293463687 1.52852426121
-11.5624283884 4.56748518877 -0.0646443019148 1.20681535555
-7.02554681447 2.89348936331 -0.0418172018712 0.751875159574
-3.64460485882 1.63779480883 -0.0272670458923 0.462530654903
-1.53005568061 0.649058372991 -0.0112777025715 0.182214074339
coef 8
-15.5696141957 26.7417847653 -0.429101838698 2.58512688665
-14.6649384853 25.1585349149 -0.379700422122 2.40814186005
-12.8078616893 21.2070970566 -0.380471864759 2.14461149339
-9.80561153093 15.6616904481 -0.291756240601 1.63458073134
-6.89022655824 10.1990490377 -0.254789020103 1.19989926802
-4.04173244902 5.58238627602 -0.156095989293 0.710323105559
-2.11816666574 2.5721593076 -0.112548787807 0.41572981972
-0.826062377037 0.8598617704 -0.0440222198406 0.158790415553
