0.118887E+00 0.409629E+01
0.119495E+00 0.401285E+01
0.120103E+00 0.370768E+01
0.120711E+00 0.374192E+01
0.121319E+00 0.354302E+01
0.121928E+00 0.366208E+01
0.122536E+00 0.357931E+01
0.123144E+00 0.365505E+01
0.123752E+00 0.331193E+01
0.124360E+00 0.345538E+01
0.124968E+00 0.307191E+01
0.125576E+00 0.321848E+01
0.126184E+00 0.301021E+01
0.126792E+00 0.308138E+01
0.127400E+00 0.294424E+01
0.128009E+00 0.275353E+01
0.128617E+00 0.269728E+01
0.129225E+00 0.262162E+01
0.129833E+00 0.264165E+01
0.130441E+00 0.271700E+01
0.131049E+00 0.259404E+01
0.131657E+00 0.260726E+01
0.132265E+00 0.257954E+01
0.132873E+00 0.241038E+01
0.133481E+00 0.247402E+01
0.134089E+00 0.229862E+01
0.134698E+00 0.227687E+01
0.135306E+00 0.221213E+01
0.135914E+00 0.225583E+01
0.136522E+00 0.201154E+01
0.137130E+00 0.209261E+01
0.137738E+00 0.204422E+01
0.138346E+00 0.214508E+01
0.138954E+00 0.195472E+01
0.139562E+00 0.201206E+01
0.140170E+00 0.189538E+01
0.140778E+00 0.181524E+01
0.141387E+00 0.183047E+01
0.141995E+00 0.183490E+01
0.142603E+00 0.153262E+01
0.143211E+00 0.164590E+01
0.143819E+00 0.146960E+01
0.144427E+00 0.156079E+01
0.145035E+00 0.146466E+01
0.145643E+00 0.146076E+01
0.146251E+00 0.143272E+01
0.146859E+00 0.153269E+01
0.147467E+00 0.124858E+01
0.148075E+00 0.129409E+01
0.148684E+00 0.122858E+01
0.149292E+00 0.130023E+01
0.149900E+00 0.115025E+01
0.150508E+00 0.122176E+01
0.151116E+00 0.111072E+01
0.151724E+00 0.127414E+01
0.152332E+00 0.118018E+01
0.152940E+00 0.120506E+01
0.153548E+00 0.110695E+01
0.154156E+00 0.102130E+01
0.154764E+00 0.115857E+01
0.155372E+00 0.106417E+01
0.155980E+00 0.108398E+01
0.156589E+00 0.937520E+00
0.157197E+00 0.104403E+01
0.157805E+00 0.899389E+00
0.158413E+00 0.100797E+01
0.159021E+00 0.721848E+00
0.159629E+00 0.770210E+00
0.160237E+00 0.663750E+00
0.160845E+00 0.624441E+00
0.161453E+00 0.717555E+00
0.162061E+00 0.758019E+00
0.162669E+00 0.902301E+00
0.163277E+00 0.846231E+00
0.163885E+00 0.757239E+00
0.164494E+00 0.669362E+00
0.165102E+00 0.793253E+00
0.165710E+00 0.637040E+00
0.166318E+00 0.792750E+00
0.166926E+00 0.766640E+00
0.167534E+00 0.736480E+00
0.168142E+00 0.791604E+00
0.168750E+00 0.694486E+00
0.169358E+00 0.610522E+00
0.169966E+00 0.651666E+00
0.170574E+00 0.924097E+00
0.171182E+00 0.846775E+00
0.171790E+00 0.824918E+00
0.172398E+00 0.696411E+00
0.173006E+00 0.850448E+00
0.173615E+00 0.703664E+00
0.174223E+00 0.898207E+00
0.174831E+00 0.101046E+01
0.175439E+00 0.947194E+00
0.176047E+00 0.894305E+00
0.176655E+00 0.903715E+00
0.177263E+00 0.961362E+00
0.177871E+00 0.992189E+00
0.178479E+00 0.962032E+00
0.179087E+00 0.789994E+00
0.179695E+00 0.707330E+00
0.180303E+00 0.101174E+01
0.180911E+00 0.824431E+00
0.181519E+00 0.988394E+00
0.182127E+00 0.900770E+00
0.182735E+00 0.905920E+00
0.183344E+00 0.990676E+00
0.183952E+00 0.834621E+00
0.184560E+00 0.870825E+00
0.185168E+00 0.834410E+00
0.185776E+00 0.854156E+00
0.186384E+00 0.959926E+00
0.186992E+00 0.984053E+00
0.187600E+00 0.941290E+00
0.188208E+00 0.919492E+00
0.188816E+00 0.737635E+00
0.189424E+00 0.804251E+00
0.190032E+00 0.935375E+00
0.190640E+00 0.781170E+00
0.191248E+00 0.843081E+00
0.191856E+00 0.780920E+00
0.192464E+00 0.707772E+00
0.193072E+00 0.866142E+00
0.193680E+00 0.757734E+00
0.194289E+00 0.713984E+00
0.194897E+00 0.822939E+00
0.195505E+00 0.771567E+00
0.196113E+00 0.791080E+00
0.196721E+00 0.774731E+00
0.197329E+00 0.859071E+00
0.197937E+00 0.887199E+00
0.198545E+00 0.994825E+00
0.199153E+00 0.754508E+00
0.199761E+00 0.755235E+00
0.200369E+00 0.826422E+00
0.200977E+00 0.751623E+00
0.201585E+00 0.789600E+00
0.202193E+00 0.785888E+00
0.202801E+00 0.762681E+00
0.203409E+00 0.672047E+00
0.204017E+00 0.584465E+00
0.204625E+00 0.684279E+00
0.205233E+00 0.760904E+00
0.205841E+00 0.722973E+00
0.206449E+00 0.781035E+00
0.207057E+00 0.724792E+00
0.207666E+00 0.736773E+00
0.208274E+00 0.542789E+00
0.208882E+00 0.646327E+00
0.209490E+00 0.609900E+00
0.210098E+00 0.733345E+00
0.210706E+00 0.737533E+00
0.211314E+00 0.800560E+00
0.211922E+00 0.672272E+00
0.212530E+00 0.630796E+00
0.213138E+00 0.492566E+00
0.213746E+00 0.523755E+00
0.214354E+00 0.664950E+00
0.214962E+00 0.678199E+00
0.215570E+00 0.600639E+00
0.216178E+00 0.789917E+00
0.216786E+00 0.663938E+00
0.217394E+00 0.565740E+00
0.218002E+00 0.585387E+00
0.218610E+00 0.581629E+00
0.219218E+00 0.670776E+00
0.219826E+00 0.709554E+00
0.220434E+00 0.552358E+00
0.221042E+00 0.662657E+00
0.221650E+00 0.619602E+00
0.222258E+00 0.446933E+00
0.222866E+00 0.351631E+00
0.223474E+00 0.402750E+00
0.224082E+00 0.346627E+00
0.224690E+00 0.403023E+00
0.225298E+00 0.464981E+00
0.225906E+00 0.556317E+00
0.226514E+00 0.450940E+00
0.227122E+00 0.496718E+00
0.227731E+00 0.419277E+00
0.228339E+00 0.473759E+00
0.228947E+00 0.571715E+00
0.229555E+00 0.555276E+00
0.230163E+00 0.498987E+00
0.230771E+00 0.416321E+00
0.231379E+00 0.594834E+00
0.231987E+00 0.318079E+00
0.232595E+00 0.491045E+00
0.233203E+00 0.378114E+00
0.233811E+00 0.417975E+00
0.234419E+00 0.487001E+00
0.235027E+00 0.357260E+00
0.235635E+00 0.467568E+00
0.236243E+00 0.396942E+00
0.236851E+00 0.485501E+00
0.237459E+00 0.545932E+00
0.238067E+00 0.400117E+00
0.238675E+00 0.553987E+00
0.239283E+00 0.481851E+00
0.239891E+00 0.434775E+00
0.240499E+00 0.457460E+00
0.241107E+00 0.291730E+00
0.241715E+00 0.543074E+00
0.242323E+00 0.415292E+00
0.242931E+00 0.484352E+00
0.243539E+00 0.491050E+00
0.244147E+00 0.478086E+00
0.244755E+00 0.554012E+00
0.245363E+00 0.345475E+00
0.245971E+00 0.379797E+00
0.246579E+00 0.381181E+00
0.247187E+00 0.230704E+00
0.247795E+00 0.351996E+00
0.248403E+00 0.375385E+00
0.249011E+00 0.337319E+00
0.249619E+00 0.449143E+00
0.250227E+00 0.345014E+00
0.250835E+00 0.305340E+00
0.251443E+00 0.450166E+00
0.252051E+00 0.253052E+00
0.252659E+00 0.368302E+00
0.253267E+00 0.308642E+00
0.253875E+00 0.403316E+00
0.254483E+00 0.273287E+00
0.255091E+00 0.332012E+00
0.255699E+00 0.385811E+00
0.256307E+00 0.231910E+00
0.256915E+00 0.304944E+00
0.257523E+00 0.306340E+00
0.258131E+00 0.282598E+00
0.258739E+00 0.417024E+00
0.259347E+00 0.299223E+00
0.259955E+00 0.368583E+00
0.260563E+00 0.350079E+00
0.261171E+00 0.222619E+00
0.261779E+00 0.368421E+00
0.262387E+00 0.262239E+00
0.262995E+00 0.457073E+00
0.263603E+00 0.398276E+00
0.264211E+00 0.447949E+00
0.264819E+00 0.299947E+00
0.265427E+00 0.347964E+00
0.266035E+00 0.229750E+00
0.266643E+00 0.303345E+00
0.267251E+00 0.404461E+00
0.267859E+00 0.361873E+00
0.268467E+00 0.410851E+00
0.269075E+00 0.443177E+00
0.269683E+00 0.479778E+00
0.270290E+00 0.419016E+00
0.270898E+00 0.360361E+00
0.271506E+00 0.397704E+00
0.272114E+00 0.380264E+00
0.272722E+00 0.488759E+00
0.273330E+00 0.492617E+00
0.273938E+00 0.424203E+00
0.274546E+00 0.464689E+00
0.275154E+00 0.459799E+00
0.275762E+00 0.314537E+00
0.276370E+00 0.418565E+00
0.276978E+00 0.371328E+00
0.277586E+00 0.444033E+00
0.278194E+00 0.293581E+00
0.278802E+00 0.471731E+00
0.279410E+00 0.398920E+00
0.280018E+00 0.431368E+00
0.280626E+00 0.478086E+00
0.281234E+00 0.424933E+00
0.281842E+00 0.361091E+00
0.282450E+00 0.520232E+00
0.283058E+00 0.373986E+00
0.283666E+00 0.448304E+00
0.284274E+00 0.429319E+00
0.284882E+00 0.419312E+00
0.285490E+00 0.422019E+00
0.286098E+00 0.503828E+00
0.286706E+00 0.391214E+00
0.287314E+00 0.423639E+00
0.287922E+00 0.635976E+00
0.288530E+00 0.458517E+00
0.289137E+00 0.516767E+00
0.289745E+00 0.504397E+00
0.290353E+00 0.553605E+00
0.290961E+00 0.491100E+00
0.291569E+00 0.411591E+00
0.292177E+00 0.353537E+00
0.292785E+00 0.331111E+00
0.293393E+00 0.389185E+00
0.294001E+00 0.311608E+00
0.294609E+00 0.426669E+00
0.295217E+00 0.309070E+00
0.295825E+00 0.494942E+00
0.296433E+00 0.474550E+00
0.297041E+00 0.561983E+00
0.297649E+00 0.617528E+00
0.298257E+00 0.469526E+00
0.298865E+00 0.416277E+00
0.299473E+00 0.378243E+00
0.300081E+00 0.521368E+00
0.300688E+00 0.473313E+00
0.301296E+00 0.536228E+00
0.301904E+00 0.462650E+00
0.302512E+00 0.549228E+00
0.303120E+00 0.428080E+00
0.303728E+00 0.439848E+00
0.304336E+00 0.407459E+00
0.304944E+00 0.363078E+00
0.305552E+00 0.333562E+00
0.306160E+00 0.436316E+00
0.306768E+00 0.466779E+00
0.307376E+00 0.470919E+00
0.307984E+00 0.420627E+00
0.308592E+00 0.340043E+00
0.309200E+00 0.282875E+00
0.309808E+00 0.343451E+00
